Year,Month,Day,Weekend?,Hour,Collision Type,Injury Type,Primary Factor,Reported_Location,Latitude,Longitude
2013,2,4,Weekday,700,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR37S & SR45W,39.14800683,-86.57298343
2013,7,2,Weekday,1700,2-Car,No injury,IMPROPER TURNING,E 17TH & E 45 46 BYP,39.14800265,-86.50719225
2013,4,6,Weekday,100,1-Car,No injury,RAN OFF ROAD RIGHT,E GRIMES & S WOODLAWN AVE,39.14798414,-86.52264006
2013,11,3,Weekday,1600,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,CURRY PIKE & ROLL,39.14768637,-86.58261793
2013,12,2,Weekday,1000,2-Car,No injury,RAN OFF ROAD RIGHT,CHEROKEE & ROGERS ST,39.147539,-86.53873536
2013,7,4,Weekday,1400,2-Car,No injury,FOLLOWING TOO CLOSELY,BLOOMFIELD & SR37S,39.1475296,-86.57295227
2013,7,5,Weekday,700,2-Car,No injury,UNSAFE BACKING,BLOOMFIELD RD,39.1475296,-86.57295227
2013,10,6,Weekday,1500,2-Car,No injury,FOLLOWING TOO CLOSELY,SR37 & SR45,39.14749762,-86.57295382
2013,2,3,Weekday,100,2-Car,No injury,UNSAFE BACKING,S CURRY PIKE,39.14744568,-86.58229064
2013,3,2,Weekday,2200,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,ROLL & S CURRY PIKE,39.14744,-86.582592
2013,7,5,Weekday,1700,2-Car,No injury,FOLLOWING TOO CLOSELY,CURRY PIKE & ROLL,39.14744,-86.582592
2013,10,4,Weekday,1000,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,ROLL & S CURRY PIKE,39.14744,-86.582592
2013,9,4,Weekday,1300,2-Car,No injury,UNSAFE BACKING,MILLER DR,39.14733505,-86.52935791
2013,11,5,Weekday,800,1-Car,No injury,UNSAFE BACKING,17TH & WOODLAWN AVE,39.1473048,-86.52360029
2013,7,3,Weekday,1500,3+ Cars,No injury,UNSAFE LANE MOVEMENT,CURRY PIKE & W BEASLEY,39.14721441,-86.58262182
2013,5,3,Weekday,1100,3+ Cars,functional,FOLLOWING TOO CLOSELY,CURRY PIKE & ROLL,39.14719999,-86.58259011
2013,11,6,Weekday,800,2-Car,functional,FOLLOWING TOO CLOSELY,CURRY PIKE & ROLL,39.14719999,-86.58259011
2013,2,4,Weekday,1400,2-Car,No injury,UNSAFE BACKING,S SARE RD,39.147072,-86.498944
2013,3,4,Weekday,600,2-Car,No injury,UNSAFE BACKING,S SARE RD,39.147072,-86.498944
2013,11,3,Weekday,1200,2-Car,No injury,UNSAFE BACKING,W CHEROKEE DR,39.147008,-86.540528
2013,11,3,Weekday,1200,1-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,WEST CHEROKEE DR,39.147008,-86.540528
2013,3,6,Weekday,700,2-Car,No injury,DISREGARD SIGNAL/REG SIGN,E MILLER & S WALNUT ST,39.146944,-86.532544
2013,6,5,Weekday,1300,2-Car,No injury,UNSAFE LANE MOVEMENT,MILLER & S WALNUT ST,39.146944,-86.532544
2013,9,5,Weekday,800,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,MILLER DR & S WALNUT,39.146944,-86.532544
2013,4,2,Weekday,1300,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,MILLER DR & WALNUT,39.14689019,-86.5326241
2013,1,3,Weekday,1400,3+ Cars,functional,FOLLOWING TOO CLOSELY,MILLER & WALNUT ST,39.14689019,-86.53265006
2013,1,5,Weekday,1900,3+ Cars,No injury,SPEED TOO FAST FOR WEATHER CONDITIONS,MILLER & WALNUT ST,39.14689019,-86.53265006
2013,4,3,Weekday,1100,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,MILLER DR & S WALNUT,39.14689019,-86.53267602
2013,6,4,Weekday,700,2-Car,No injury,FOLLOWING TOO CLOSELY,SR45,39.1466889,-86.57452203
2013,4,4,Weekday,1600,2-Car,functional,FOLLOWING TOO CLOSELY,SOUTH SAMS CLUB & SR45W,39.14667004,-86.5745616
2013,6,4,Weekday,1700,2-Car,No injury,FOLLOWING TOO CLOSELY,LIBERTY & SR45E,39.1465588,-86.5757369
2013,10,4,Weekday,1700,3+ Cars,No injury,FOLLOWING TOO CLOSELY,COUNTRY CLUB & WALNUT ST,39.14653696,-86.5311098
2013,2,5,Weekday,1000,2-Car,No injury,FOLLOWING TOO CLOSELY,SR37S & SR45W,39.1464386,-86.57504272
2013,3,2,Weekday,500,2-Car,No injury,IMPROPER TURNING,SR37N & SR45W,39.1464386,-86.57504272
2013,10,3,Weekday,900,2-Car,No injury,FOLLOWING TOO CLOSELY,SR37N & SR45S,39.1464386,-86.57504272
2013,11,6,Weekday,1400,2-Car,functional,FOLLOWING TOO CLOSELY,SR37S & SR45W,39.1464386,-86.57504272
2013,12,5,Weekday,1600,2-Car,functional,FAILURE TO YIELD RIGHT OF WAY,QUEENS WAY & RAMSEY,39.14617002,-86.50312028
2013,6,4,Weekday,700,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,YOST AVE,39.14601982,-86.5807823
2013,11,5,Weekday,700,1-Car,No injury,ANIMAL/OBJECT IN ROADWAY,MCCARTNEY & SO SARE RD,39.14588973,-86.49749971
2013,1,4,Weekday,1300,2-Car,functional,LEFT OF CENTER,S CURRY PIKE & WOODLYN,39.145856,-86.582592
2013,6,1,Weekend,400,1-Car,No injury,VIEW OBSTRUCTED,S WALNUT ST,39.145848,-86.532216
2013,9,7,Weekend,1700,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S WALNUT ST,39.145848,-86.532216
2013,9,6,Weekday,1200,2-Car,No injury,WRONG WAY ON ONE WAY,S WALNUT ST,39.145848,-86.532216
2013,12,3,Weekday,1600,2-Car,No injury,BRAKE FAILURE OR DEFECTIVE,LIBERTY & SR45W,39.14579957,-86.57646028
2013,11,2,Weekday,2300,1-Car,No injury,ANIMAL/OBJECT IN ROADWAY,DILLMAN & SR37S,39.14574731,-86.54577636
2013,9,2,Weekday,1000,1-Car,No injury,RAN OFF ROAD RIGHT,ATLEE & WINSTON ST,39.14564967,-86.4935746
2013,6,1,Weekend,1000,1-Car,No injury,RAN OFF ROAD RIGHT,CHURCHILL & WINSTON ST,39.14564028,-86.49488333
2013,8,3,Weekday,1700,2-Car,functional,FAILURE TO YIELD RIGHT OF WAY,BLOOMFIELD & LIBERTY DR,39.14553844,-86.57816649
2013,4,4,Weekday,1600,2-Car,No injury,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,KIRKWOOD & ROGERS ST,39.14545982,-86.53868973
2013,4,2,Weekday,1600,2-Car,No injury,UNSAFE BACKING,S OAKDALE DR,39.14545923,-86.56818397
2013,1,3,Weekday,2100,2-Car,functional,FAILURE TO YIELD RIGHT OF WAY,HENDERSON ST,39.14541028,-86.52689069
2013,10,6,Weekday,1600,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,HENDERSON ST,39.14541028,-86.52689069
2013,7,4,Weekday,1900,2-Car,No injury,UNSAFE BACKING,MAXWELL ST & TYLERS TURN,39.14539017,-86.51506014
2013,7,1,Weekend,300,2-Car,No injury,RAN OFF ROAD RIGHT,ADAMS ST & ALLEN,39.14528809,-86.55054979
2013,11,2,Weekday,700,2-Car,functional,FOLLOWING TOO CLOSELY,SR37N & TAPP,39.14527945,-86.57298464
2013,1,7,Weekend,1300,2-Car,No injury,UNSAFE BACKING,LIBERTY DR,39.145264,-86.577616
2013,4,1,Weekend,1400,2-Car,No injury,UNSAFE BACKING,SOUTH LIBERTY DR,39.145264,-86.577616
2013,3,6,Weekday,700,2-Car,No injury,UNSAFE BACKING,LIBERTY DR,39.145264,-86.577616
2013,3,7,Weekend,1500,2-Car,No injury,UNSAFE BACKING,SOUTH LIBERTY DR,39.145264,-86.577616
2013,4,2,Weekday,0,Moped/Motorcycle,functional,OVERCORRECTING/OVERSTEERING,S LIBERTY DR,39.145264,-86.577616
2013,8,7,Weekend,1000,2-Car,No injury,UNSAFE BACKING,S LIBERTY DR,39.145264,-86.577616
2013,7,1,Weekend,1500,2-Car,No injury,UNSAFE BACKING,SOUTH LIBERTY DR,39.145264,-86.577616
2013,8,6,Weekday,1600,2-Car,No injury,FOLLOWING TOO CLOSELY,S LIBERTY DR,39.145264,-86.577616
2013,9,3,Weekday,1600,2-Car,No injury,UNSAFE BACKING,S LIBERTY DR,39.145264,-86.577616
2013,10,5,Weekday,1600,2-Car,No injury,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,S LIBERTY DR,39.145264,-86.577616
2013,11,3,Weekday,1000,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,LIBERTY DR,39.145264,-86.577616
2013,11,3,Weekday,900,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,LIBERTY DR,39.145264,-86.577616
2013,12,4,Weekday,1000,2-Car,No injury,UNSAFE BACKING,LIBERTY DR,39.145264,-86.577616
2013,12,6,Weekend,2100,2-Car,No injury,IMPROPER TURNING,LIBERTY DR,39.145264,-86.577616
2013,7,1,Weekend,300,3+ Cars,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OAKDALE DR,39.14523594,-86.5684361
2013,4,7,Weekend,2300,2-Car,No injury,UNSAFE BACKING,S PECAN LN,39.1452232,-86.56960621
2013,1,1,Weekend,1500,2-Car,No injury,FOLLOWING TOO CLOSELY,LIBERTY DR & SR45,39.145152,-86.5776
2013,2,1,Weekend,1400,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,LIBERTY & SR45E,39.145152,-86.5776
2013,3,7,Weekend,1500,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,LIBERTY & SR45W,39.145152,-86.5776
2013,3,4,Weekday,1400,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SOUTH PECAN LN,39.14514206,-86.56949155
2013,7,3,Weekday,1400,2-Car,functional,FAILURE TO YIELD RIGHT OF WAY,SAMS CLUB & SR45W,39.14503087,-86.57769442
2013,7,6,Weekday,1100,2-Car,No injury,FOLLOWING TOO CLOSELY,S LIBERTY DR & W 2ND,39.14502188,-86.57775915
2013,3,5,Weekday,1000,2-Car,No injury,FOLLOWING TOO CLOSELY,HICKORY LEAF & STATE ROAD 45 HWY,39.14502002,-86.57777018
2013,8,4,Weekday,1100,2-Car,No injury,FOLLOWING TOO CLOSELY,LIBERTY & SR45W,39.14502002,-86.57777018
2013,10,5,Weekday,800,2-Car,No injury,LEFT OF CENTER,COVENANTER DR & STRATUM,39.14478799,-86.49439975
2013,5,4,Weekday,900,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,EAST NORTH DR,39.14478739,-86.5296223
2013,8,4,Weekday,800,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,NORTH & S WALNUT ST,39.144752,-86.531888
2013,9,7,Weekend,900,2-Car,functional,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,NORTH & S WALNUT ST,39.144752,-86.531888
2013,2,3,Weekday,1500,Bus,functional,UNSAFE SPEED,HENDERSON & NORTH DR,39.14454997,-86.5269511
2013,7,2,Weekday,1100,2-Car,functional,FAILURE TO YIELD RIGHT OF WAY,HENDERSON ST & NORTH,39.14454997,-86.52695976
2013,12,4,Weekday,800,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,S HENDERSON ST & SUMMITVIEW,39.14454997,-86.52695976
2013,3,6,Weekend,1900,Bus,functional,RAN OFF ROAD RIGHT,FRIENDSHIP & LAMPKINS RIDGE RD,39.14445498,-86.41074027
2013,12,7,Weekend,1800,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,S KNIGHTRIDGE & SR446S,39.14420245,-86.46687098
2013,8,6,Weekend,2300,2-Car,functional,FAILURE TO YIELD RIGHT OF WAY,DRIVE TO MILLENNIUM APTS & WEIMER RD,39.14407398,-86.5639776
2013,3,3,Weekday,1600,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,INDUSTRIAL & SR45W,39.14393997,-86.58203887
2013,9,1,Weekend,1800,2-Car,No injury,FOLLOWING TOO CLOSELY,CURRY & INDUSTRIAL BLVD,39.14392971,-86.58262029
2013,6,7,Weekend,1900,2-Car,No injury,IMPROPER TURNING,INDUSTRIAL & SR45W,39.14389038,-86.58077239
2013,12,5,Weekday,1400,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,INDUSTRIAL & SR45W,39.14389038,-86.58077239
2013,7,2,Weekday,1600,3+ Cars,functional,FOLLOWING TOO CLOSELY,S CURRY PIKE & W INDUSTRIAL,39.143808,-86.582592
2013,7,2,Weekday,1700,2-Car,No injury,IMPROPER TURNING,INDUSTRIAL & SOUTH CURRY PIKE,39.143808,-86.582592
2013,11,6,Weekday,800,2-Car,No injury,UNSAFE BACKING,WEST INDUSTRIAL BLVD,39.143808,-86.582592
2013,12,4,Weekday,1600,2-Car,No injury,IMPROPER TURNING,CURRY PIKE & INDUSTRIAL,39.143808,-86.582592
2013,5,4,Weekday,1700,3+ Cars,non-funcitonal,FOLLOWING TOO CLOSELY,SOUTH WEIMER & SR45E,39.14378738,-86.56359863
2013,6,7,Weekend,2100,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,W 2ND ST,39.14363358,-86.58037049
2013,11,6,Weekday,1100,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,3RD & LIBERTY DR,39.14346132,-86.57913006
2013,11,2,Weekday,1300,2-Car,No injury,FOLLOWING TOO CLOSELY,LIBERTY DR & W 3RD,39.14346132,-86.57913006
2013,11,4,Weekday,1300,3+ Cars,No injury,FAILURE TO YIELD RIGHT OF WAY,3RD & LIBERTY DR,39.14346132,-86.57913006
2013,7,3,Weekday,1300,2-Car,functional,FOLLOWING TOO CLOSELY,THIRD & WALNUT ST,39.14345126,-86.53362974
2013,7,3,Weekday,1600,2-Car,No injury,FOLLOWING TOO CLOSELY,FULLERTON & SR37S,39.14333745,-86.57353973
2013,3,6,Weekday,1000,1-Car,functional,RAN OFF ROAD RIGHT,JED & ROGERS ST,39.14307003,-86.53867909
2013,12,2,Weekday,1400,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,W STATE ROAD 45 HWY,39.143013,-86.57486724
2013,12,4,Weekday,800,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S WALNUT ST,39.142555,-86.531238
2013,6,2,Weekday,1700,3+ Cars,No injury,FOLLOWING TOO CLOSELY,CURRY PIKE & SR45S,39.14223567,-86.58233447
2013,7,4,Weekday,2200,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,HUNTERS GLN & SARE,39.14218593,-86.49656071
2013,7,2,Weekday,1200,2-Car,No injury,UNSAFE BACKING,SOUTH DR & SOUTH WALNUT,39.14212445,-86.52756237
2013,1,7,Weekend,900,2-Car,No injury,UNSAFE LANE MOVEMENT,LEONARD SPRINGS & SR45E,39.142048,-86.582592
2013,5,7,Weekend,1600,2-Car,No injury,FOLLOWING TOO CLOSELY,S LEONARD SPRINGS RD & SR45W,39.142048,-86.582592
2013,9,4,Weekday,1900,2-Car,No injury,UNSAFE BACKING,S LEONARD SPRINGS RD,39.142048,-86.582592
2013,10,4,Weekday,2300,1-Car,No injury,UNSAFE SPEED,CURRY & SR45W,39.142048,-86.582592
2013,11,3,Weekday,1800,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,LEONARD SPRINGS & SR45W,39.142048,-86.582592
2013,5,4,Weekday,1600,2-Car,functional,IMPROPER PASSING,LEONARD SPRINGS & STATE ROAD 45 RD,39.14195115,-86.5825912
2013,7,4,Weekday,1700,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,LEONARD SPRINGS RD & SR45W,39.14195023,-86.58259011
2013,3,2,Weekday,1600,2-Car,No injury,FOLLOWING TOO CLOSELY,CURRY PIKE & SR45,39.14194196,-86.58260381
2013,5,2,Weekday,2100,1-Car,No injury,RAN OFF ROAD RIGHT,LEONARD SPRINGS RD & SR45,39.14194196,-86.58260381
2013,11,5,Weekday,1500,2-Car,functional,DISREGARD SIGNAL/REG SIGN,BLOOMFIELD RD & CURRY,39.14191052,-86.58260822
2013,9,2,Weekday,2300,2-Car,functional,FOLLOWING TOO CLOSELY,HENDERSON ST & WYLIE FARM,39.14191,-86.52694031
2013,11,1,Weekend,400,2-Car,No injury,UNSAFE BACKING,S LEONARD SPRINGS RD,39.14187494,-86.58259037
2013,8,7,Weekend,1200,2-Car,No injury,UNSAFE BACKING,W STATE 45 RD,39.14186096,-86.57994842
2013,12,2,Weekday,1800,2-Car,No injury,IMPROPER TURNING,WEST STATE RD 45 RD,39.14186096,-86.57994842
2013,11,4,Weekday,1600,2-Car,No injury,FOLLOWING TOO CLOSELY,WEST STATE ROAD 45 HWY,39.14186096,-86.57994842
2013,12,3,Weekday,1400,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,WEST STATE ROAD 45 HWY,39.14186096,-86.57994842
2013,12,6,Weekday,200,2-Car,No injury,UNSAFE BACKING,W STATE ROAD 45 HWY,39.14186096,-86.57994842
2013,12,1,Weekend,1200,2-Car,No injury,UNSAFE BACKING,SR45 RD,39.14186096,-86.57994842
2013,1,4,Weekday,900,2-Car,No injury,UNSAFE BACKING,S HIGHLAND AVE,39.14185333,-86.51425933
2013,3,3,Weekday,1800,2-Car,No injury,UNSAFE BACKING,S HIGHLAND AVE,39.14185333,-86.51425933
2013,6,3,Weekday,1900,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,HIGHLAND AVE,39.14185333,-86.51425933
2013,5,1,Weekend,1600,1-Car,No injury,SPEED TOO FAST FOR WEATHER CONDITIONS,WAPEHANI & WEIMER RD,39.14178403,-86.56204368
2013,9,4,Weekday,1300,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,LINCOLN ST & SMITH,39.14168196,-86.53117015
2013,12,4,Weekday,2100,1-Car,No injury,SPEED TOO FAST FOR WEATHER CONDITIONS,S GARRISON CHAPEL RD & W SPICER,39.141648,-86.6428
2013,10,2,Weekday,1800,3+ Cars,No injury,FOLLOWING TOO CLOSELY,LEONARD SPRINGS & SR45W,39.14145928,-86.58418054
2013,1,5,Weekday,1900,1-Car,No injury,SPEED TOO FAST FOR WEATHER CONDITIONS,COOLIDGE & ROCKPORT RD,39.14144,-86.543632
2013,9,2,Weekday,1100,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,COOLIDGE & ROCKPORT RD,39.14144,-86.543632
2013,2,1,Weekend,1700,2-Car,No injury,UNSAFE BACKING,LEONARD SPRINGS RD & SR45,39.14141588,-86.58260737
2013,1,3,Weekday,1400,2-Car,functional,FAILURE TO YIELD RIGHT OF WAY,COOLIDGE & ROCKPORT RD,39.14137021,-86.54383018
2013,8,3,Weekday,800,1-Car,No injury,RAN OFF ROAD RIGHT,ROCKEAST & ROCKPORT RD,39.14135716,-86.61335974
2013,8,6,Weekday,1700,2-Car,No injury,FOLLOWING TOO CLOSELY,S WALNUT ST & SOUTH,39.14124404,-86.53086088
2013,10,7,Weekend,1500,Moped/Motorcycle,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S LEONARD SPRINGS RD,39.14107513,-86.58297729
2013,10,5,Weekday,1500,2-Car,No injury,UNSAFE BACKING,2510 SOUTH LEONARD SPRINGS RD,39.141075,-86.582977
2013,2,1,Weekday,2300,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,ROCKPORT RD,39.14097525,-86.54427073
2013,10,2,Weekday,500,1-Car,No injury,RAN OFF ROAD RIGHT,ADAMS & COUNTRYSIDE LN,39.14096989,-86.55616722
2013,2,3,Weekday,800,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,ADDISYN LN,39.14090484,-86.55673161
2013,11,2,Weekday,1400,2-Car,No injury,IMPROPER TURNING,HICKORY LEAF & SR45W,39.14070129,-86.57745258
2013,6,3,Weekday,1900,2-Car,No injury,UNSAFE BACKING,ENDWRIGHT & W KARST FARM PARK DR,39.14064658,-86.59822121
2013,3,4,Weekday,900,2-Car,functional,SPEED TOO FAST FOR WEATHER CONDITIONS,CROSSOVER & SR37S,39.14029095,-86.51947021
2013,10,6,Weekday,1200,2-Car,No injury,SPEED TOO FAST FOR WEATHER CONDITIONS,GRAHAM & ROCKPORT RD,39.140144,-86.54496
2013,4,6,Weekday,400,1-Car,functional,RAN OFF ROAD RIGHT,SR45W,39.14012146,-86.58942413
2013,10,6,Weekday,1600,2-Car,functional,UNSAFE BACKING,E GRAHAM PL,39.13993763,-86.53889208
2013,2,2,Weekday,0,2-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,EAST GRAHAM DR,39.13992882,-86.53865404
2013,5,5,Weekday,1200,2-Car,functional,FAILURE TO YIELD RIGHT OF WAY,GRAHAM & S ROGERS ST,39.13992,-86.538416
2013,11,2,Weekday,700,2-Car,No injury,UNSAFE LANE MOVEMENT,SR37S & TAPP,39.13978646,-86.57292991
2013,5,6,Weekend,1900,2-Car,No injury,UNSAFE BACKING,GRAHAM & WINSLOW CT,39.1395101,-86.52417026
2013,7,1,Weekend,1700,1-Car,functional,RAN OFF ROAD RIGHT,FOSTER CURRY & KIRBY RD,39.13950004,-86.61024972
2013,4,5,Weekday,1700,2-Car,functional,OTHER (ENVIRONMENTAL) - EXPLAIN IN NARR,EAST GRAHM & SOUTH HENDERSON ST,39.13943969,-86.52692019
2013,10,3,Weekday,800,Bus,No injury,UNSAFE BACKING,RALSTON & S ROCKPORT RD,39.13874792,-86.54637094
2013,2,5,Weekday,1300,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,OLD SR 37 HWY,39.138688,-86.465968
2013,4,2,Weekday,1700,2-Car,No injury,UNSAFE BACKING,SOUTH OLD STATE ROAD 37 HWY,39.138688,-86.465968
2013,9,3,Weekday,1800,2-Car,No injury,IMPROPER TURNING,SOUTH OLD STATE ROAD 37 HWY,39.138688,-86.465968
2013,10,7,Weekend,1300,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,OLD SR 37 RD,39.138688,-86.465968
2013,10,1,Weekend,400,2-Car,No injury,IMPROPER TURNING,SOUTH OLD ST RD 37 HWY,39.138688,-86.465968
2013,12,6,Weekday,1400,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,DAVID & SOUTH SARE RD,39.13856998,-86.4965301
2013,7,6,Weekday,1700,1-Car,No injury,UNSAFE SPEED,S FAIRFAX RD & SCHACHT,39.13856632,-86.52378
2013,1,6,Weekday,1700,2-Car,functional,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,AIRPORT & SR45W,39.13851891,-86.59099291
2013,11,6,Weekday,1700,2-Car,functional,FOLLOWING TOO CLOSELY,AIRPORT & SR45W,39.13851891,-86.59099291
2013,7,5,Weekday,1700,2-Car,No injury,FOLLOWING TOO CLOSELY,SR37S & TAPP,39.13841323,-86.57291295
2013,5,2,Weekday,2200,Bus,No injury,UNSAFE BACKING,S LEONARD SPRINGS RD & STAPLETON,39.138336,-86.582528
2013,10,3,Weekday,1900,3+ Cars,No injury,BRAKE FAILURE OR DEFECTIVE,S LEONARD SPRINGS RD & W STAPLETON,39.138336,-86.582528
2013,4,4,Weekday,1600,2-Car,functional,FOLLOWING TOO CLOSELY,LEONARD SPRINGS RD & STAPLETON,39.13824007,-86.58261023
2013,3,3,Weekday,2200,1-Car,No injury,RAN OFF ROAD RIGHT,S LEONARD SPRINGS RD,39.13810261,-86.58266656
2013,6,7,Weekend,1100,2-Car,No injury,UNSAFE BACKING,S HENDERSON ST,39.13782881,-86.52677815
2013,12,4,Weekday,1700,2-Car,No injury,UNSAFE BACKING,S WINSLOW CT,39.13781257,-86.52400286
2013,4,2,Weekday,1300,2-Car,No injury,UNSAFE BACKING,S WALNUT ST,39.137744,-86.530288
2013,2,3,Weekday,1500,2-Car,No injury,UNSAFE BACKING,S HENDERSON ST,39.13761511,-86.52683705
2013,7,6,Weekday,1400,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,SR37S & TAPP,39.13758929,-86.57290278
2013,8,7,Weekend,1800,2-Car,No injury,UNSAFE BACKING,S WALNUT ST,39.137392,-86.529936
2013,7,4,Weekday,1100,2-Car,No injury,UNSAFE BACKING,E CARDINAL GLEN DR,39.137248,-86.512096
2013,12,3,Weekday,1600,3+ Cars,No injury,FOLLOWING TOO CLOSELY,E WEXLEY & S HIGH ST,39.137168,-86.508112
2013,7,5,Weekday,1300,2-Car,functional,FAILURE TO YIELD RIGHT OF WAY,MADISON & WATSON ST,39.13711019,-86.53723999
2013,7,2,Weekday,700,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,S OLD STATE ROAD 37 RD,39.137088,-86.53056
2013,7,2,Weekday,1900,1-Car,No injury,UNSAFE BACKING,S OLD STATE ROAD 37 HWY,39.137088,-86.53056
2013,1,4,Weekday,700,2-Car,No injury,UNSAFE SPEED,SR37 & W TAPP,39.13704451,-86.57289716
2013,11,3,Weekday,700,1-Car,functional,RAN OFF ROAD RIGHT,AIRPORT RD & GARRISON CHAPEL,39.13704003,-86.63569027
2013,5,2,Weekday,1700,2-Car,No injury,FOLLOWING TOO CLOSELY,RAYLE & WEST TAPP RD,39.13704001,-86.57785668
2013,1,6,Weekday,800,1-Car,No injury,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR37N & TAPP,39.13704,-86.572896
2013,2,4,Weekday,1900,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,SR37S & TAPP,39.13704,-86.572896
2013,4,7,Weekend,1600,2-Car,No injury,FOLLOWING TOO CLOSELY,SR37S & TAPP,39.13704,-86.572896
2013,2,4,Weekday,1800,3+ Cars,No injury,FAILURE TO YIELD RIGHT OF WAY,SR37N & TAPP,39.13704,-86.572896
2013,3,6,Weekday,1400,2-Car,No injury,FOLLOWING TOO CLOSELY,SR37S & TAPP RD,39.13704,-86.572896
2013,7,5,Weekday,1300,3+ Cars,No injury,DRIVER ILLNESS,SR37S & W TAPP,39.13704,-86.572896
2013,11,3,Weekday,1700,2-Car,No injury,FOLLOWING TOO CLOSELY,SR37S & W TAPP RD,39.13704,-86.572896
2013,12,3,Weekday,800,2-Car,No injury,FOLLOWING TOO CLOSELY,SR37S & W TAPP,39.13704,-86.572896
2013,3,5,Weekday,700,2-Car,No injury,FOLLOWING TOO CLOSELY,TAPP RD & YONKERS,39.13704,-86.575296
2013,10,7,Weekend,2000,2-Car,functional,SPEED TOO FAST FOR WEATHER CONDITIONS,RAYLE & W TAPP RD,39.13704,-86.577504
2013,7,5,Weekday,1900,Pedestrian,functional,PEDESTRIAN ACTION,S LEONARD & W TAPP RD,39.13704,-86.582512
2013,6,5,Weekday,1300,2-Car,No injury,FAILURE TO YIELD RIGHT OF WAY,AIRPORT & GARRISON CHAPEL ROAD RD,39.13704,-86.642832
2013,12,6,Weekday,1700,1-Car,No injury,OTHER (ENVIRONMENTAL) - EXPLAIN IN NARR,AIRPORT RD & GARRISON CHAPEL RD RD,39.13704,-86.642832
2013,10,6,Weekday,1800,1-Car,No injury,ANIMAL/OBJECT IN ROADWAY,AIRPORT RD & GARRISON CHAPEL,39.13702972,-86.64313905
2013,5,1,Weekday,1900,1-Car,No injury,RAN OFF ROAD RIGHT,S CAVE & WEST AIRPORT RD,39.13688,-86.628768
2013,10,4,Weekday,600,1-Car,No injury,ANIMAL/OBJECT IN ROADWAY,AIRPORT RD & ENDWRIGHT,39.13685005,-86.59675267
